2023/11/06 - 22:22:00.920	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003954416, "time": "2023-11-06T20:22:00Z"}
2023/11/06 - 22:22:02.097	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.004109852, "time": "2023-11-06T20:22:02Z"}
2023/11/06 - 22:22:02.099	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.006332864, "time": "2023-11-06T20:22:02Z"}
2023/11/06 - 22:23:55.497	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003431762, "time": "2023-11-06T20:23:55Z"}
2023/11/06 - 22:23:55.813	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002926107, "time": "2023-11-06T20:23:55Z"}
2023/11/06 - 22:23:56.388	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.003686995, "time": "2023-11-06T20:23:56Z"}
2023/11/06 - 22:24:17.309	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.159452691, "time": "2023-11-06T20:24:17Z"}
2023/11/06 - 22:24:17.369	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.002209198, "time": "2023-11-06T20:24:17Z"}
2023/11/06 - 22:24:43.477	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.00327774, "time": "2023-11-06T20:24:43Z"}
2023/11/06 - 22:24:44.480	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003329515, "time": "2023-11-06T20:24:44Z"}
2023/11/06 - 22:26:07.159	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003222536, "time": "2023-11-06T20:26:07Z"}
2023/11/06 - 22:26:07.640	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.003351596, "time": "2023-11-06T20:26:07Z"}
2023/11/06 - 22:26:20.558	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.082772037, "time": "2023-11-06T20:26:20Z"}
2023/11/06 - 22:26:20.573	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.00292702, "time": "2023-11-06T20:26:20Z"}
2023/11/06 - 22:26:47.384	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002771016, "time": "2023-11-06T20:26:47Z"}
